animekaId,name,score,votes,country,episodes,format,duration,duration_global,running,date_start,date_end,categories,studios,authors,name_original,url,source
7188,Miracle Giants Domu-kun,9.62,13,Japon,49,eps,25,1225,False,1989,1990,SPORT,STUDIO GALLOP,ISHINOMORI SHOTARO,Miracle Giants Domu-kun,http://animeka.com/animes/detail/miracle-giants-domu-kun.html,http://animeka.com/animes/~_241.html
7189,Akuma to Himegimi,5.0,4,Japon,1,film,32,32,False,1981,1981,Non sp&eacute;cifi&eacute;,TôEI ANIMATION,YOSHIDA AKIMI,Akuma to Himegimi,http://animeka.com/animes/detail/akuma-to-himegimi.html,http://animeka.com/animes/~_9.html
877,Galaxy Angel Z,9.56,158,Japon,18,eps,13,234,False,2002,2002,COMÉDIE|ESPACE & SCI-FICTION,MADHOUSE PRODUCTION|BROCCOLI|BANDAI VISUAL,STUDIO BROCCOLI,Galaxy Angel Z,http://animeka.com/animes/detail/galaxy-angel-z.html,http://animeka.com/animes/~_103.html
7180,Madeline et le Roi (2005),2.8,15,États-Unis,1,film,80,80,False,2002,2002,FAMILIAL & JEUNESSE|COMÉDIE,DIC ENT.,BEMELMANS LUDWIG,Madeline : My Fair Madeline,http://animeka.com/animes/detail/madeline-et-le-roi.html,http://animeka.com/animes/~_219.html
7181,Omamori Himari,9.35,1104,Japon,12,eps,25,300,False,2010,2010,COMÉDIE|AMOUR & AMITIÉ|ECCHI,ZEXCS,MATRA MILAN,Omamori Himari,http://animeka.com/animes/detail/omamori-himari.html,http://animeka.com/animes/~_264.html
7182,Panda petit panda (partie 2) : Le Cirque sous la pluie (2009),9.09,11,Japon,1,film,38,38,False,1973,1973,ÉDUCATIF|FAMILIAL & JEUNESSE|COMÉDIE,"TMS ENTERTAINMENT CO.,LTD.",TAKAHATA ISAO,"Panda kopanda, Amefuri Circus no maki",http://animeka.com/animes/detail/panda-go-panda-rainy-day-circus.html,http://animeka.com/animes/~_271.html
7183,Zeno - Kagiri Naki Ai Ni,5.0,2,Japon,1,film,74,74,False,1999,1999,DRAME,NON SPÉCIFIÉ,Non sp&eacute;cifi&eacute;,Zeno - Kagiri Naki Ai Ni,http://animeka.com/animes/detail/zeno-kagiri-naki-ai-ni.html,http://animeka.com/animes/~_386.html
7185,Harisu no Kaze,9.0,1,Japon,70,eps,25,1750,False,1966,1967,COMÉDIE,P PRODUCTION,CHIBA TETSUYA,Harisu no Tsumujikaze,http://animeka.com/animes/detail/harisu-no-kaze.html,http://animeka.com/animes/~_124.html
7186,Notari Matsutaro,10.0,1,Japon,10,oav,30,300,False,1990,1991,SPORT,NON SPÉCIFIÉ,CHIBA TETSUYA,Notari Matsutaro,http://animeka.com/animes/detail/notari-matsutaro.html,http://animeka.com/animes/~_261.html
7187,The Book of Bantorra (2009),8.27,345,Japon,27,eps,25,675,False,2009,2010,AVENTURE|COMBAT & ARTS MART.,DAVID PRODUCTION,YAMAGATA ISHIO,Tatakau Shisho - The Book of Bantorra,http://animeka.com/animes/detail/the-book-of-bantorra.html,http://animeka.com/animes/~_346.html
3433,Saint Beast - Ikusen no Hiru to Yoru Hen,9.39,61,Japon,2,oav,24,48,False,2005,2006,FANTASTIQUE & MYTHE,WONDERFARM|MADHOUSE PRODUCTION,ARISUGAWA KEI,Saint Beast - Ikusen no Hiru to Yoru Hen,http://animeka.com/animes/detail/saint-beast-ikusen-no-hiru-to-yoru-hen.html,http://animeka.com/animes/~_300.html
3434,Aquarian Age Saga II - Don't forget me...,7.88,91,Japon,1,film,57,57,False,2003,2003,ACTION|COMBAT & ARTS MART.,MADHOUSE PRODUCTION|BROCCOLI,STUDIO BROCCOLI,Aquarian Age Saga II - Don't forget me...,http://animeka.com/animes/detail/aquarian-age-movie.html,http://animeka.com/animes/~_17.html
873,Step up Love Story - Saison 1 (2007),8.92,1384,Japon,2,oav,28,56,False,2002,2002,COMÉDIE|ECCHI,HAKUSENSHA,Non sp&eacute;cifi&eacute;,Futari H,http://animeka.com/animes/detail/futari-ecchi.html,http://animeka.com/animes/~_332.html
620,Love Hina Again,9.42,1106,Japon,3,oav,30,90,False,2002,2002,COMÉDIE|AMOUR & AMITIÉ,XEBEC,AKAMATSU KEN,Love Hina Again,http://animeka.com/animes/detail/love-hina-again.html,http://animeka.com/animes/~_213.html
8549,Astarotte no omocha! (OAV),10.0,44,Japon,1,oav,25,25,False,2011,2011,COMÉDIE|AMOUR & AMITIÉ|ECCHI,DIOMEDEA,HAGA YUI,Astarotte no omocha! (OAV),http://animeka.com/animes/detail/astarotte-no-omocha-oav.html,http://animeka.com/animes/~_21.html
8548,Jacinta (2011),5.33,3,Mexique,1,film,9,9,False,2008,2008,DRAME,Non sp&eacute;cifi&eacute;,CASTANEDA KARLA,Jacinta,http://animeka.com/animes/detail/jacinta.html,http://animeka.com/animes/~_144.html
8018,Detective Conan - Film 15 - Chinmoku no Quarter,9.77,172,Japon,1,film,109,109,False,2011,2011,ACTION|ÉNIGME & POLICIER,"TôHô|TMS ENTERTAINMENT CO.,LTD.|SHOGAKUKAN PROD. CO.",AOYAMA GOSHO,Meitantei Conan - Chinmoku no Quarter,http://animeka.com/animes/detail/meitantei-conan-chinmoku-no-quarter.html,http://animeka.com/animes/~_71.html
8545,Le Petit Garçon et le monstre (2011),0.0,1,Allemagne,1,film,7,7,False,2009,2009,FAMILIAL & JEUNESSE,STUDIO SOI,HEIDSCHÖTTER UWE|WEILAND JOHANNES,Der Kleine und das Biest,http://animeka.com/animes/detail/petit-garcon-monstre.html,http://animeka.com/animes/~_190.html
8016,Majo demo Steady,1.67,12,Japon,1,oav,40,40,False,1986,1986,COMÉDIE|ECCHI,HERALD PONY|TOKYO MEDIA CONNECTIONS,MISAKI KEIGO,Majo demo Steady,http://animeka.com/animes/detail/majo-demo-steady.html,http://animeka.com/animes/~_223.html
8547,L'Été de Boniface (2011),0.0,1,France,1,film,28,28,False,2011,2011,CONTES & RÉCITS,NATIONAL FILM BOARD OF CANADA [NFB/ONF]|FOLIMAGE,GRANJON PIERRE LUC|LANCIAUX ANTOINE,L'Été de Boniface,http://animeka.com/animes/detail/ete-boniface.html,http://animeka.com/animes/~_172.html
8546,Mobile (2011),0.0,1,Allemagne,1,film,7,7,False,2010,2010,CONTES & RÉCITS,FILMAKADEMIE BADEN-WüRTTEMBERG,FELS VERENA,Mobile: Eine Kuh auf der Suche nach Freundschaft,http://animeka.com/animes/detail/mobile.html,http://animeka.com/animes/~_243.html
8541,Chuggington (2010),10.0,2,Grande-Bretagne,None,eps,4,,True,2008,2011,FAMILIAL & JEUNESSE,LUDORUM,LUDORUM,Chuggington,http://animeka.com/animes/detail/chuggington.html,http://animeka.com/animes/~_54.html
8012,Starlight Scramble Ren`ai Kouhosei,2.33,3,Japon,2,oav,30,60,False,1998,1999,ESPACE & SCI-FICTION|AMOUR & AMITIÉ,KSS,Non sp&eacute;cifi&eacute;,Starlight Scramble Ren`ai Kouhosei,http://animeka.com/animes/detail/starlight-scramble-ren-ai-kouhosei.html,http://animeka.com/animes/~_331.html
8011,21 Emon Uchuu ike! Hadashi no Princess,0.0,1,Japon,1,film,40,40,False,1992,1992,COMÉDIE|ESPACE & SCI-FICTION,SHINEI DôGA,FUJIMOTO HIROSHI [FUJIO FUJIKO (F),21 Emon Uchuu ike! Hadashi no Princess,http://animeka.com/animes/detail/21-emon-uchuu-ike-hadashi-no-princess.html,http://animeka.com/animes/~_2.html
8542,Franklin et ses amis (2011),10.0,2,Canada,52,eps,11,572,False,2010,2010,FAMILIAL & JEUNESSE|ANIMATION 3D,INFINITE FRAMEWORKS STUDIOS|NELVANA LTD,BOURGEOIS PAULETTE|CLARK BRENDA,Franklin and Friends,http://animeka.com/animes/detail/fraklin-3d.html,http://animeka.com/animes/~_97.html
7456,Hidamari Sketch X Hoshimittsu,8.56,16,Japon,12,eps,25,300,False,2010,2010,COMÉDIE,SHAFT,AOKI UME,Hidamari Sketch X Hoshimittsu,http://animeka.com/animes/detail/hidamari-sketch-x-hoshimittsu.html,http://animeka.com/animes/~_128.html
7457,Wolf Guy,6.25,16,Japon,6,oav,27,162,False,1992,1993,ACTION|DRAME|FANTASTIQUE & MYTHE,J.C. STAFF,HIRAI KAZUMASA,Wolf Guy,http://animeka.com/animes/detail/wolf-guy.html,http://animeka.com/animes/~_377.html
7454,Wakakusa Monogatari - Nan to Jou Sensei - Specials,7.5,4,Japon,2,tv-s,45,90,False,2001,2001,DRAME,BS FUJI|NIPPON ANIMATION,POTTER ELEANOR HODGMAN,Sekai Meisaku Gekijou Kanketsu Ban: Wakakusa Monogatari: Nan to Jou Sensei,http://animeka.com/animes/detail/wakakusa-monogatari-nan-to-jou-specials.html,http://animeka.com/animes/~_373.html
7455,Watashi no ashinaga ojisan (spécial),9.0,10,Japon,2,tv-s,45,90,False,2001,2001,COMÉDIE,NIPPON ANIMATION|BS FUJI,WEBSTER JEAN,Watashi no ashinaga ojisan (spécial),http://animeka.com/animes/detail/watashi-no-ashinaga-oji-san-specials.html,http://animeka.com/animes/~_374.html
7452,Tom Sawyer no Bouken - Specials,6.67,6,Japon,2,tv-s,45,90,False,2001,2001,AVENTURE|HISTORIQUE,BS FUJI|NIPPON ANIMATION,TWAIN MARK [CLEMENS SAMUEL LANGHORNE,Sekai Meisaku Gekijou Kanketsu Ban: Tom Sawyer no Bouken,http://animeka.com/animes/detail/tom-sawyer-no-bouken-specials.html,http://animeka.com/animes/~_357.html
7453,Trapp Ikka Monogatari - Specials,10.0,5,Japon,2,tv-s,45,90,False,2001,2001,DRAME|HISTORIQUE,BS FUJI|NIPPON ANIMATION,TRAPP MARIA AUGUSTA,Sekai Meisaku Gekijou Kanketsu Ban: Trapp Ikka Monogatari,http://animeka.com/animes/detail/trapp-ikka-monogatari-specials.html,http://animeka.com/animes/~_361.html
7450,Shoukoujo Sara - Specials,9.73,11,Japon,2,tv-s,45,90,False,2001,2001,DRAME,BS FUJI|NIPPON ANIMATION,BURNETT FRANCES HODGSON,Sekai Meisaku Gekijou Kanketsu Ban: Shoukoujo Sara,http://animeka.com/animes/detail/shoukoujo-sara-specials.html,http://animeka.com/animes/~_317.html
4593,Cosmo Police Justy,7.0,4,Japon,1,oav,44,44,False,1985,1985,ACTION|ESPACE & SCI-FICTION,"PIERROT CO.,LTD.",OKAZAKI TSUGUO,Cosmo Police Justy,http://animeka.com/animes/detail/cosmo-police-justy.html,http://animeka.com/animes/~_60.html
2035,Otogi-Juushi Akazukin,7.31,252,Japon,39,eps,25,975,False,2006,2007,AVENTURE|FANTASTIQUE & MYTHE|MAGICAL GIRL,MADHOUSE PRODUCTION|KONAMI,KUMASAKA SHOUGO,Otogi-Juushi Akazukin,http://animeka.com/animes/detail/otogi-jushi-akazukin.html,http://animeka.com/animes/~_269.html
7458,Captain Gekijouban,5.0,1,Japon,1,film,95,95,False,1981,1981,SPORT,EIKEN,CHIBA AKIO,Captain Gekijouban,http://animeka.com/animes/detail/captain-gekijouban.html,http://animeka.com/animes/~_46.html
7459,Duel Masters - Lunatic God Saga,8.57,7,Japon,1,film,71,71,False,2009,2009,ACTION|AVENTURE,TV TOKYO|SHOGAKUKAN PROD. CO.|DENTSU INC.,MATSUMOTO SHIGENOBU,Gekijouban Duel Masters: Lunatic God Saga,http://animeka.com/animes/detail/duel-masters-lunatic-god-saga.html,http://animeka.com/animes/~_85.html
2745,Les Dalton en cavale (1983),8.41,41,France,1,film,81,81,False,1983,1983,AVENTURE|FAMILIAL & JEUNESSE|COMÉDIE,HANNA BARBERA PRODUCTIONS|FRANCE 3,MORRIS|GOSCINNY RENÉ,Les Dalton en cavale,http://animeka.com/animes/detail/les-dalton-en-cavale.html,http://animeka.com/animes/~_200.html
2031,GALERIANS: RION - Le Film,8.17,226,Japon,1,film,73,73,False,2004,2004,AVENTURE|ESPACE & SCI-FICTION|ANIMATION 3D,"ENTERBRAIN, INC.",KANG CHINFA,GALERIANS: RION - The Movie,http://animeka.com/animes/detail/galerians-rion-movie.html,http://animeka.com/animes/~_103.html
4846,Dinga,10.0,2,Corée du Sud,33,eps,1,33,False,2001,2001,COMÉDIE|ANIMATION 3D,HANARO TELECOM,Non sp&eacute;cifi&eacute;,My Dinga,http://animeka.com/animes/detail/dinga.html,http://animeka.com/animes/~_74.html
8291,Les légendes de Tatonka (2011),10.0,14,France,52,eps,13,676,False,2010,2011,AVENTURE|FAMILIAL & JEUNESSE|ANIMATION 3D,CYBER GROUP STUDIOS,SISSMANN PIERRE,Tales of Tatonka,http://animeka.com/animes/detail/les-legendes-de-tatonka.html,http://animeka.com/animes/~_203.html
4599,Sirius no Densetsu,8.43,7,Japon,1,film,108,108,False,1981,1981,FANTASTIQUE & MYTHE|AMOUR & AMITIÉ,SANRIO DIGITAL,TSUJI SHINTARO,Shiriusu no Densetsu,http://animeka.com/animes/detail/sirius-no-densetsu.html,http://animeka.com/animes/~_322.html
2318,Stratos 4 Advance,8.69,99,Japon,6,oav,30,180,False,2005,2005,AVENTURE|CYBER & MECHA|ESPACE & SCI-FICTION,STUDIO FANTASIA,STUDIO FANTASIA,Stratos 4 Advance,http://animeka.com/animes/detail/stratos-4-advance.html,http://animeka.com/animes/~_333.html
8290,Ben 10 - Ultimate Alien (2011),7.1,10,États-Unis,52,eps,25,1300,False,2010,2012,ACTION|AVENTURE,CARTOON NETWORK,SEAGLE STEVEN T.|CASEY JOE|KELLY JOE|ROULEAU DUNCAN,Ben 10: Ultimate Alien,http://animeka.com/animes/detail/ben-10-ultimate-alien.html,http://animeka.com/animes/~_32.html
6534,L'Hiver de Léon (2007),7.5,4,France,1,film,26,26,False,2007,2007,FAMILIAL & JEUNESSE|ANIMATION 3D,SUBSÉQUENCE DIVERTISSEMENT,LANCIAUX ANTOINE,L'Hiver de Léon,http://animeka.com/animes/detail/hiver-de-leon.html,http://animeka.com/animes/~_172.html
8292,Dan Vs.,0.0,1,États-Unis,None,eps,20,,True,2010,2011,COMÉDIE,THE HATCHERY|FILM ROMAN,MANDEL DAN|PEARSON CHRIS,Dan Vs.,http://animeka.com/animes/detail/dan-vs.html,http://animeka.com/animes/~_66.html
2039,Shuffle ! (2013),9.29,3672,Japon,24,eps,25,600,False,2005,2005,DRAME|FANTASTIQUE & MYTHE|AMOUR & AMITIÉ|ECCHI,STUDIO ASLEAD,STUDIO NAVEL,Shuffle !,http://animeka.com/animes/detail/shuffle.html,http://animeka.com/animes/~_317.html
6532,Kiss x Sis,9.47,1757,Japon,12,oav,25,300,False,2008,2015,COMÉDIE|ECCHI,FEEL,DITAMA BOW,Kiss×sis,http://animeka.com/animes/detail/kiss-x-sis.html,http://animeka.com/animes/~_162.html
2038,Trinity Blood (2005),8.8,4571,Japon,24,eps,25,600,False,2005,2005,AVENTURE|FANTASTIQUE & MYTHE,KADOKAWA GROUP|GONZO,YOSHIDA SUNAO,Trinity Blood,http://animeka.com/animes/detail/trinity-blood.html,http://animeka.com/animes/~_361.html
4738,The Three Musketeers - Saving the Crown,0.0,1,États-Unis,1,film,48,48,False,2007,2007,COMÉDIE|HISTORIQUE|ANIMATION 3D,BKN INTERNATIONAL [BOHBOT ENT.,DUMAS ALEXANDRE,The Three Musketeers - Saving the Crown,http://animeka.com/animes/detail/the-three-musketeers.html,http://animeka.com/animes/~_352.html
8294,Planet Sheen,8.0,4,États-Unis,13,eps,11,143,False,2010,2010,COMÉDIE|ESPACE & SCI-FICTION|ANIMATION 3D,BARDEL ENTERTAINMENT INC.|O ENTERTAINMENT,OEDEKERK STEVE|ALCORN KEITH|DAVIS JOHN A.,Planet Sheen,http://animeka.com/animes/detail/planet-sheen.html,http://animeka.com/animes/~_278.html
2315,Willie Boy (1988),7.59,29,Japon,52,eps,25,1300,False,1973,1974,AVENTURE,"TMS ENTERTAINMENT CO.,LTD.",YAMAKAWA SOUJI|KAWASAKI NOBORU,Kouya no Shounen Isamu,http://animeka.com/animes/detail/willie-boy.html,http://animeka.com/animes/~_375.html
6530,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.64,11,Japon,1,film,96,96,False,1999,1999,ACTION|ÉNIGME & POLICIER|COMÉDIE,NAS|STUDIO GALLOP|TV FUJI,AKIMOTO OSAMU,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,http://animeka.com/animes/detail/kochikame-movie-1.html,http://animeka.com/animes/~_163.html
6531,Skip Beat! (2011),9.8,3424,Japon,25,eps,25,625,False,2008,2009,COMÉDIE|AMOUR & AMITIÉ,HAL FILM MAKER,NAKAMURA YOSHIKI,Skip Beat!,http://animeka.com/animes/detail/skip-beat.html,http://animeka.com/animes/~_322.html
393,Riding Bean,8.38,63,Japon,1,oav,45,45,False,1989,1989,ACTION|AVENTURE|COMÉDIE,YOUMEX|STUDIO ARTMIC|AIC,Non sp&eacute;cifi&eacute;,Riding Bean,http://animeka.com/animes/detail/riding-bean.html,http://animeka.com/animes/~_293.html
392,Ricky Star (1993),9.14,215,Japon,32,eps,25,800,False,1986,1986,ACTION|COMÉDIE|SPORT,TôEI ANIMATION,TAKAHASHI KAZUO|TANAMI YASUO,Gou-Q-Chouji Ikkiman,http://animeka.com/animes/detail/ricky-star.html,http://animeka.com/animes/~_293.html
391,RG Veda (1991),8.8,169,Japon,2,oav,45,90,False,1991,1991,ACTION|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,ANIMATE,CLAMP,Seiden RG Veda,http://animeka.com/animes/detail/rg-veda.html,http://animeka.com/animes/~_292.html
390,Robinson Sucroé (1995),8.41,177,France,26,eps,25,650,False,1994,1994,AVENTURE|FAMILIAL & JEUNESSE|COMÉDIE,RAVENSBURGER|FRANCE ANIMATION|FRANCE 2|COOKIE JAR COMPANY [CINAR,ROBINSON CLAUDE|IZARD CHRISTOPHE,Robinson Sucroé,http://animeka.com/animes/detail/robinson-sucroe.html,http://animeka.com/animes/~_294.html
397,Robot Carnival (1995),7.33,51,Japon,1,film,91,91,False,1987,1987,DRAME|CYBER & MECHA|CONTES & RÉCITS,STUDIO A.P.P.P.,ÔTOMO KATSUHIRO,Robot Carnival,http://animeka.com/animes/detail/robot-carnival.html,http://animeka.com/animes/~_294.html
396,Robocop - Alpha Commando (1999),4.82,28,États-Unis,40,eps,25,1000,False,1998,1998,ACTION|CYBER & MECHA,MGM,MINER MICHAEL|NEUMEIER EDWARD,Robocop - Alpha Commando,http://animeka.com/animes/detail/robocop-aplpha-commando.html,http://animeka.com/animes/~_294.html
395,Robert dans la bouteille (1990),4.83,40,Japon,104,eps,13,1352,False,1969,1970,FANTASTIQUE & MYTHE|COMÉDIE,TATSUNOKO PRODUCTION,YOSHIDA TATSUO,Hakushon Daimaoh,http://animeka.com/animes/detail/robert-dans-bouteille.html,http://animeka.com/animes/~_294.html
394,Rizelmine,8.73,469,Japon,24,eps,15,360,False,2002,2002,COMÉDIE|ESPACE & SCI-FICTION|AMOUR & AMITIÉ,MADHOUSE PRODUCTION,SUGISAKI YUKIRU,Rizelmine,http://animeka.com/animes/detail/rizelmine.html,http://animeka.com/animes/~_294.html
399,Le Roi Arthur et les Chevaliers de Justice (1993),7.46,63,France,26,eps,30,780,False,1992,1993,ACTION|AVENTURE,DIC ENT.,LA LÉGENDE ARTHURIENNE|CHALOPIN JEAN,King Arthur and the Knights of Justice,http://animeka.com/animes/detail/roi-arthur-et-les-chevaliers-de-justice.html,http://animeka.com/animes/~_192.html
398,Robotech - Série 1 - Macross : La Saga (1987),9.31,404,États-Unis,36,eps,25,900,False,1982,1985,ACTION|CYBER & MECHA,TATSUNOKO PRODUCTION|HARMONY GOLD|BIG WEST,KAWAMORI SHOUJI,"Robotech, The Macross Saga",http://animeka.com/animes/detail/robotech.html,http://animeka.com/animes/~_295.html
2308,Cadichon (1986),8.73,44,France,20,eps,13,260,False,1980,1980,AVENTURE|COMÉDIE,JUANA PRODUCTIONS,LA COMTESSE SOPHIE DE SÉGUR,Cadichon,http://animeka.com/animes/detail/cadichon.html,http://animeka.com/animes/~_45.html
4729,Toonsylvania (1998),3.86,7,États-Unis,19,eps,30,570,False,1998,2000,FANTASTIQUE & MYTHE,DREAMWORKS ANIMATION|FIL CARTOON,DEGRANDIS JEFF,Toonsylvania,http://animeka.com/animes/detail/toonsylvania.html,http://animeka.com/animes/~_358.html
4728,Invasion America (1999),7.15,13,États-Unis,13,eps,22,286,False,1998,1998,AVENTURE|FANTASTIQUE & MYTHE,DREAMWORKS ANIMATION|AKOM PRODUCTION COMPANY,SPIELBERG STEVEN,Invasion America,http://animeka.com/animes/detail/invasion-america.html,http://animeka.com/animes/~_142.html
2301,Les Aventures de T-Rex (1992),8.15,27,États-Unis,52,eps,25,1300,False,1992,1992,AVENTURE|FAMILIAL & JEUNESSE|CYBER & MECHA,GUNTHER-WAHL PRODUCTIONS,Non sp&eacute;cifi&eacute;,The adventures of T-Rex,http://animeka.com/animes/detail/t-rex.html,http://animeka.com/animes/~_197.html
4724,Mowgli,5.0,4,U.R.S.S.,1,film,100,100,False,1967,1971,AVENTURE|CONTES & RÉCITS,SOYUZMULT FILM,KIPLING RUDYARD,Maugli,http://animeka.com/animes/detail/mowgli.html,http://animeka.com/animes/~_249.html
4727,Les Quatre Fantastiques : Les Plus Grands Héros de tous les temps (2006),6.87,31,États-Unis,26,eps,23,598,False,2005,2006,ACTION|CARTOON & COMIC|FANTASTIQUE & MYTHE,MOONSCOOP|MARVEL STUDIOS|FANTASIA ANIMATION,LEE STAN|KIRBY JACK,Fantastic Four: World's Greatest Heroes,http://animeka.com/animes/detail/quatre-fantastiques-2006.html,http://animeka.com/animes/~_206.html
2302,Tabaluga (1998),6.43,53,Allemagne,52,eps,25,1300,False,1997,1997,AVENTURE|FAMILIAL & JEUNESSE|COMÉDIE,YORAM GROSS PROD.,Non sp&eacute;cifi&eacute;,Tabaluga,http://animeka.com/animes/detail/tabaluga.html,http://animeka.com/animes/~_338.html
2305,Timon et Pumbaa (1998),9.17,30,États-Unis,136,eps,12,1632,False,1995,1998,AVENTURE|COMÉDIE,WALT DISNEY TELEVISION,Non sp&eacute;cifi&eacute;,The Lion King's Timon and Pumbaa,http://animeka.com/animes/detail/timon-et-pumbaa.html,http://animeka.com/animes/~_353.html
2304,Teen Titans (2004),9.1,327,États-Unis,65,eps,22,1430,False,2003,2006,AVENTURE|CARTOON & COMIC|CYBER & MECHA,WARNER BROS. ANIMATION,WOLFMAN MARV|PEREZ GEORGE,Teen Titans,http://animeka.com/animes/detail/teen-titans.html,http://animeka.com/animes/~_342.html
2307,Touni et Litelle (1988),7.23,13,France,26,eps,8,208,False,1987,1987,FAMILIAL & JEUNESSE|COMÉDIE,PIXIBOX|TF1,PEYRACHE JACQUES,Touni et Litelle,http://animeka.com/animes/detail/touni-et-litelle.html,http://animeka.com/animes/~_359.html
2306,Timothée va à l'Ecole (2001),5.64,14,Canada,26,eps,25,650,False,2001,2001,FAMILIAL & JEUNESSE|COMÉDIE,NELVANA LTD,Non sp&eacute;cifi&eacute;,Timothy goes to school,http://animeka.com/animes/detail/timothee-va-a-l-ecole.html,http://animeka.com/animes/~_353.html
5847,"Albator 78, le film",9.51,55,Japon,1,film,34,34,False,1978,1978,ACTION|AVENTURE|ESPACE & SCI-FICTION,TôEI ANIMATION,MATSUMOTO LEIJI,Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,http://animeka.com/animes/detail/albator-78-film.html,http://animeka.com/animes/~_9.html
5846,A Scanner Darkly (2006),7.63,153,États-Unis,1,film,100,100,False,2005,2005,DRAME|FANTASTIQUE & MYTHE,WARNER BROS. ANIMATION,DICK PHILIP K.,A Scanner Darkly,http://animeka.com/animes/detail/a-scanner-darkly.html,http://animeka.com/animes/~_3.html
5845,Waking Life (2007),10.0,2,États-Unis,1,film,96,96,False,2001,2001,DRAME|FANTASTIQUE & MYTHE,INDEPENDENT FILM CHANNEL [IFC]|FOX SEARCHLIGHT PICTURES|DETOUR FILMPRODUCTION,LINKLATER RICHARD,Waking Life,http://animeka.com/animes/detail/waking-life.html,http://animeka.com/animes/~_373.html
5844,Heidi - Version Nelvana (2006),0.14,7,Canada,1,oav,80,80,False,2005,2005,FAMILIAL & JEUNESSE|COMÉDIE,NELVANA LTD|TELEMAGINATION|TV-TOONLAND AG,SPYRI JOHANNA,Heidi,http://animeka.com/animes/detail/heidi-nelvana.html,http://animeka.com/animes/~_126.html
5843,Bikkuriman - Moen Zone no Himitsu,2.0,1,Japon,1,film,45,45,False,1988,1988,AVENTURE|FANTASTIQUE & MYTHE,TôEI ANIMATION,LAD,Bikkuriman - Moen Zone no Himitsu,http://animeka.com/animes/detail/bikkuriman-moen-zone-no-himitsu.html,http://animeka.com/animes/~_33.html
5842,Bikkuriman - Daiichiji Seima Taisen,0.0,1,Japon,1,film,30,30,False,1988,1988,AVENTURE|FANTASTIQUE & MYTHE,TôEI ANIMATION,LAD,Bikkuriman - Daiichiji Seima Taisen,http://animeka.com/animes/detail/bikkuriman-daiichiji-seima-taisen.html,http://animeka.com/animes/~_33.html
5841,Galaxy Express 999 - Glass no Clair,3.06,47,Japon,1,film,17,17,False,1980,1980,ACTION|AVENTURE|ESPACE & SCI-FICTION,TôEI ANIMATION,MATSUMOTO LEIJI,Glass no Clair - Ginga Tetsudou 999,http://animeka.com/animes/detail/galaxy-express-999-glass-no-clair.html,http://animeka.com/animes/~_103.html
5840,Galaxy Express 999 - Kimi wa Haha no You ni Aiseru ka!!,8.63,8,Japon,1,tv-s,93,93,False,1980,1980,ACTION|AVENTURE|ESPACE & SCI-FICTION,TôEI ANIMATION,MATSUMOTO LEIJI,Ginga Tetsudou 999 - Kimi wa Haha no You ni Aiseru ka!!,http://animeka.com/animes/detail/galaxy-express-999-kimi-wa-haha-no-you.html,http://animeka.com/animes/~_103.html
